Time,Location, Temp,Day,,
405.25,Lentic Freshwater,23.46,16.88541667,,
405.5,Lentic Freshwater,23.38,16.89583333,,
405.75,Lentic Freshwater,23.44,16.90625,,
406,Lentic Freshwater,23.48,16.91666667,,
406.25,Lentic Freshwater,23.52,16.92708333,,
406.5,Lentic Freshwater,23.56,16.9375,,
406.75,Lentic Freshwater,23.6,16.94791667,,
407,Lentic Freshwater,23.68,16.95833333,,
407.25,Lentic Freshwater,23.78,16.96875,,
407.5,Lentic Freshwater,23.84,16.97916667,,
407.75,Lentic Freshwater,23.98,16.98958333,,
408,Lentic Freshwater,24.26,17,,
408.25,Lentic Freshwater,24.56,17.01041667,,
408.5,Lentic Freshwater,24.94,17.02083333,,
408.75,Lentic Freshwater,25.34,17.03125,,
409,Lentic Freshwater,25.66,17.04166667,,
409.25,Lentic Freshwater,25.96,17.05208333,,
409.5,Lentic Freshwater,26.34,17.0625,,
409.75,Lentic Freshwater,26.6,17.07291667,,
410,Lentic Freshwater,26.66,17.08333333,,
410.25,Lentic Freshwater,26.96,17.09375,,
410.5,Lentic Freshwater,27.2,17.10416667,,
410.75,Lentic Freshwater,27.42,17.11458333,,
411,Lentic Freshwater,27.54,17.125,,
411.25,Lentic Freshwater,27.78,17.13541667,,
411.5,Lentic Freshwater,27.84,17.14583333,,
411.75,Lentic Freshwater,28,17.15625,,
412,Lentic Freshwater,27.98,17.16666667,,
412.25,Lentic Freshwater,28.08,17.17708333,,
412.5,Lentic Freshwater,28.04,17.1875,,
412.75,Lentic Freshwater,28.14,17.19791667,,
413,Lentic Freshwater,28.2,17.20833333,,
413.25,Lentic Freshwater,28.24,17.21875,,
413.5,Lentic Freshwater,28.32,17.22916667,,
413.75,Lentic Freshwater,28.28,17.23958333,,
414,Lentic Freshwater,28.34,17.25,,
414.25,Lentic Freshwater,28.4,17.26041667,,
414.5,Lentic Freshwater,28.38,17.27083333,,
414.75,Lentic Freshwater,28.3,17.28125,,
415,Lentic Freshwater,28.26,17.29166667,,
415.25,Lentic Freshwater,28.22,17.30208333,,
415.5,Lentic Freshwater,28.18,17.3125,,
415.75,Lentic Freshwater,28.14,17.32291667,,
416,Lentic Freshwater,28.1,17.33333333,,
416.25,Lentic Freshwater,28.06,17.34375,,
416.5,Lentic Freshwater,27.94,17.35416667,,
416.75,Lentic Freshwater,27.84,17.36458333,,
417,Lentic Freshwater,27.7,17.375,,
417.25,Lentic Freshwater,27.58,17.38541667,,
417.5,Lentic Freshwater,27.46,17.39583333,,
417.75,Lentic Freshwater,27.34,17.40625,,
418,Lentic Freshwater,27.22,17.41666667,,
418.25,Lentic Freshwater,27.1,17.42708333,,
418.5,Lentic Freshwater,26.98,17.4375,,
418.75,Lentic Freshwater,26.86,17.44791667,,
419,Lentic Freshwater,26.74,17.45833333,,
419.25,Lentic Freshwater,26.64,17.46875,,
419.5,Lentic Freshwater,26.52,17.47916667,,
419.75,Lentic Freshwater,26.4,17.48958333,,
420,Lentic Freshwater,26.28,17.5,,
420.25,Lentic Freshwater,26.16,17.51041667,,
420.5,Lentic Freshwater,26.06,17.52083333,,
420.75,Lentic Freshwater,25.96,17.53125,,
421,Lentic Freshwater,25.84,17.54166667,,
421.25,Lentic Freshwater,25.74,17.55208333,,
421.5,Lentic Freshwater,25.66,17.5625,,
421.75,Lentic Freshwater,25.52,17.57291667,,
422,Lentic Freshwater,25.42,17.58333333,,
422.25,Lentic Freshwater,25.34,17.59375,,
422.5,Lentic Freshwater,25.3,17.60416667,,
422.75,Lentic Freshwater,25.16,17.61458333,,
423,Lentic Freshwater,25.1,17.625,,
423.25,Lentic Freshwater,24.98,17.63541667,,
423.5,Lentic Freshwater,24.88,17.64583333,,
423.75,Lentic Freshwater,24.8,17.65625,,
424,Lentic Freshwater,24.7,17.66666667,,
424.25,Lentic Freshwater,24.64,17.67708333,,
424.5,Lentic Freshwater,24.54,17.6875,,
424.75,Lentic Freshwater,24.46,17.69791667,,
425,Lentic Freshwater,24.38,17.70833333,,
425.25,Lentic Freshwater,24.28,17.71875,,
425.5,Lentic Freshwater,24.2,17.72916667,,
425.75,Lentic Freshwater,24.1,17.73958333,,
426,Lentic Freshwater,24.04,17.75,,
426.25,Lentic Freshwater,23.96,17.76041667,,
426.5,Lentic Freshwater,23.86,17.77083333,,
426.75,Lentic Freshwater,23.78,17.78125,,
427,Lentic Freshwater,23.72,17.79166667,,
427.25,Lentic Freshwater,23.64,17.80208333,,
427.5,Lentic Freshwater,23.58,17.8125,,
427.75,Lentic Freshwater,23.54,17.82291667,,
428,Lentic Freshwater,23.52,17.83333333,,
428.25,Lentic Freshwater,23.44,17.84375,,
428.5,Lentic Freshwater,23.44,17.85416667,,
428.75,Lentic Freshwater,23.42,17.86458333,,
429,Lentic Freshwater,23.42,17.875,,
429.25,Lentic Freshwater,23.4,17.88541667,,
429.5,Lentic Freshwater,23.42,17.89583333,,
429.75,Lentic Freshwater,23.46,17.90625,,
430,Lentic Freshwater,23.5,17.91666667,,
430.25,Lentic Freshwater,23.56,17.92708333,,
430.5,Lentic Freshwater,23.58,17.9375,,
430.75,Lentic Freshwater,23.64,17.94791667,,
431,Lentic Freshwater,23.62,17.95833333,,
431.25,Lentic Freshwater,23.8,17.96875,,
431.5,Lentic Freshwater,23.96,17.97916667,,
431.75,Lentic Freshwater,24.06,17.98958333,,
432,Lentic Freshwater,24.3,18,,
432.25,Lentic Freshwater,24.62,18.01041667,,
432.5,Lentic Freshwater,24.88,18.02083333,,
432.75,Lentic Freshwater,25.24,18.03125,,
433,Lentic Freshwater,25.66,18.04166667,,
433.25,Lentic Freshwater,25.96,18.05208333,,
433.5,Lentic Freshwater,26.26,18.0625,,
433.75,Lentic Freshwater,26.58,18.07291667,,
434,Lentic Freshwater,26.84,18.08333333,,
434.25,Lentic Freshwater,27.12,18.09375,,
434.5,Lentic Freshwater,27.36,18.10416667,,
434.75,Lentic Freshwater,27.6,18.11458333,,
435,Lentic Freshwater,27.82,18.125,,
435.25,Lentic Freshwater,27.96,18.13541667,,
435.5,Lentic Freshwater,28.1,18.14583333,,
435.75,Lentic Freshwater,28.28,18.15625,,
436,Lentic Freshwater,28.26,18.16666667,,
436.25,Lentic Freshwater,28.24,18.17708333,,
436.5,Lentic Freshwater,28.3,18.1875,,
436.75,Lentic Freshwater,28.38,18.19791667,,
437,Lentic Freshwater,28.5,18.20833333,,
437.25,Lentic Freshwater,28.48,18.21875,,
437.5,Lentic Freshwater,28.38,18.22916667,,
437.75,Lentic Freshwater,28.26,18.23958333,,
438,Lentic Freshwater,28.26,18.25,,
438.25,Lentic Freshwater,28.22,18.26041667,,
438.5,Lentic Freshwater,28.2,18.27083333,,
438.75,Lentic Freshwater,28.18,18.28125,,
439,Lentic Freshwater,28.14,18.29166667,,
439.25,Lentic Freshwater,28.12,18.30208333,,
439.5,Lentic Freshwater,28.02,18.3125,,
439.75,Lentic Freshwater,27.94,18.32291667,,
440,Lentic Freshwater,27.88,18.33333333,,
440.25,Lentic Freshwater,27.84,18.34375,,
440.5,Lentic Freshwater,27.76,18.35416667,,
440.75,Lentic Freshwater,27.66,18.36458333,,
441,Lentic Freshwater,27.52,18.375,,
441.25,Lentic Freshwater,27.42,18.38541667,,
441.5,Lentic Freshwater,27.28,18.39583333,,
441.75,Lentic Freshwater,27.14,18.40625,,
442,Lentic Freshwater,27,18.41666667,,
442.25,Lentic Freshwater,26.86,18.42708333,,
442.5,Lentic Freshwater,26.76,18.4375,,
442.75,Lentic Freshwater,26.68,18.44791667,,
443,Lentic Freshwater,26.54,18.45833333,,
443.25,Lentic Freshwater,26.42,18.46875,,
443.5,Lentic Freshwater,26.3,18.47916667,,
443.75,Lentic Freshwater,26.18,18.48958333,,
444,Lentic Freshwater,26.1,18.5,,
444.25,Lentic Freshwater,25.98,18.51041667,,
444.5,Lentic Freshwater,25.88,18.52083333,,
444.75,Lentic Freshwater,25.78,18.53125,,
445,Lentic Freshwater,25.68,18.54166667,,
445.25,Lentic Freshwater,25.6,18.55208333,,
445.5,Lentic Freshwater,25.5,18.5625,,
445.75,Lentic Freshwater,25.42,18.57291667,,
446,Lentic Freshwater,25.34,18.58333333,,
446.25,Lentic Freshwater,25.26,18.59375,,
446.5,Lentic Freshwater,25.16,18.60416667,,
446.75,Lentic Freshwater,25.08,18.61458333,,
447,Lentic Freshwater,24.98,18.625,,
447.25,Lentic Freshwater,24.9,18.63541667,,
447.5,Lentic Freshwater,24.82,18.64583333,,
447.75,Lentic Freshwater,24.76,18.65625,,
448,Lentic Freshwater,24.66,18.66666667,,
448.25,Lentic Freshwater,24.58,18.67708333,,
448.5,Lentic Freshwater,24.54,18.6875,,
448.75,Lentic Freshwater,24.48,18.69791667,,
449,Lentic Freshwater,24.4,18.70833333,,
449.25,Lentic Freshwater,24.32,18.71875,,
449.5,Lentic Freshwater,24.24,18.72916667,,
449.75,Lentic Freshwater,24.18,18.73958333,,
450,Lentic Freshwater,24.12,18.75,,
450.25,Lentic Freshwater,24.04,18.76041667,,
450.5,Lentic Freshwater,23.98,18.77083333,,
450.75,Lentic Freshwater,23.9,18.78125,,
451,Lentic Freshwater,23.78,18.79166667,,
451.25,Lentic Freshwater,23.72,18.80208333,,
451.5,Lentic Freshwater,23.66,18.8125,,
451.75,Lentic Freshwater,23.6,18.82291667,,
452,Lentic Freshwater,23.56,18.83333333,,
452.25,Lentic Freshwater,23.54,18.84375,,
452.5,Lentic Freshwater,23.54,18.85416667,,
452.75,Lentic Freshwater,23.5,18.86458333,,
453,Lentic Freshwater,23.5,18.875,,
453.25,Lentic Freshwater,23.48,18.88541667,,
453.5,Lentic Freshwater,23.52,18.89583333,,
453.75,Lentic Freshwater,23.48,18.90625,,
454,Lentic Freshwater,23.52,18.91666667,,
454.25,Lentic Freshwater,23.56,18.92708333,,
454.5,Lentic Freshwater,23.6,18.9375,,
454.75,Lentic Freshwater,23.72,18.94791667,,
455,Lentic Freshwater,23.74,18.95833333,,
455.25,Lentic Freshwater,23.86,18.96875,,
455.5,Lentic Freshwater,23.94,18.97916667,,
455.75,Lentic Freshwater,24.08,18.98958333,,
456,Lentic Freshwater,24.26,19,,
456.25,Lentic Freshwater,24.5,19.01041667,,
456.5,Lentic Freshwater,24.74,19.02083333,,
456.75,Lentic Freshwater,25.14,19.03125,,
457,Lentic Freshwater,25.42,19.04166667,,
457.25,Lentic Freshwater,25.68,19.05208333,,
457.5,Lentic Freshwater,25.98,19.0625,,
457.75,Lentic Freshwater,26.2,19.07291667,,
458,Lentic Freshwater,26.54,19.08333333,,
458.25,Lentic Freshwater,26.78,19.09375,,
458.5,Lentic Freshwater,27.16,19.10416667,,
458.75,Lentic Freshwater,27.4,19.11458333,,
459,Lentic Freshwater,27.56,19.125,,
459.25,Lentic Freshwater,27.68,19.13541667,,
459.5,Lentic Freshwater,27.54,19.14583333,,
459.75,Lentic Freshwater,27.74,19.15625,,
460,Lentic Freshwater,27.9,19.16666667,,
460.25,Lentic Freshwater,28.04,19.17708333,,
460.5,Lentic Freshwater,28.12,19.1875,,
460.75,Lentic Freshwater,28.16,19.19791667,,
461,Lentic Freshwater,28.24,19.20833333,,
461.25,Lentic Freshwater,28.2,19.21875,,
461.5,Lentic Freshwater,28.2,19.22916667,,
461.75,Lentic Freshwater,28.18,19.23958333,,
462,Lentic Freshwater,28.12,19.25,,
462.25,Lentic Freshwater,28.08,19.26041667,,
462.5,Lentic Freshwater,28,19.27083333,,
462.75,Lentic Freshwater,27.94,19.28125,,
463,Lentic Freshwater,27.9,19.29166667,,
463.25,Lentic Freshwater,27.78,19.30208333,,
463.5,Lentic Freshwater,27.7,19.3125,,
463.75,Lentic Freshwater,27.6,19.32291667,,
464,Lentic Freshwater,27.46,19.33333333,,
464.25,Lentic Freshwater,27.36,19.34375,,
464.5,Lentic Freshwater,27.2,19.35416667,,
464.75,Lentic Freshwater,27.08,19.36458333,,
465,Lentic Freshwater,27,19.375,,
465.25,Lentic Freshwater,26.86,19.38541667,,
465.5,Lentic Freshwater,26.78,19.39583333,,
465.75,Lentic Freshwater,26.68,19.40625,,
466,Lentic Freshwater,26.58,19.41666667,,
466.25,Lentic Freshwater,26.5,19.42708333,,
466.5,Lentic Freshwater,26.4,19.4375,,
466.75,Lentic Freshwater,26.28,19.44791667,,
467,Lentic Freshwater,26.18,19.45833333,,
467.25,Lentic Freshwater,26.12,19.46875,,
467.5,Lentic Freshwater,26,19.47916667,,
467.75,Lentic Freshwater,25.9,19.48958333,,
468,Lentic Freshwater,25.84,19.5,,
468.25,Lentic Freshwater,25.72,19.51041667,,
468.5,Lentic Freshwater,25.62,19.52083333,,
468.75,Lentic Freshwater,25.54,19.53125,,
469,Lentic Freshwater,25.48,19.54166667,,
469.25,Lentic Freshwater,25.38,19.55208333,,
469.5,Lentic Freshwater,25.28,19.5625,,
469.75,Lentic Freshwater,25.22,19.57291667,,
470,Lentic Freshwater,25.16,19.58333333,,
470.25,Lentic Freshwater,25.06,19.59375,,
470.5,Lentic Freshwater,24.98,19.60416667,,
470.75,Lentic Freshwater,24.9,19.61458333,,
471,Lentic Freshwater,24.84,19.625,,
471.25,Lentic Freshwater,24.72,19.63541667,,
471.5,Lentic Freshwater,24.68,19.64583333,,
471.75,Lentic Freshwater,24.62,19.65625,,
472,Lentic Freshwater,24.52,19.66666667,,
472.25,Lentic Freshwater,24.46,19.67708333,,
472.5,Lentic Freshwater,24.4,19.6875,,
472.75,Lentic Freshwater,24.36,19.69791667,,
473,Lentic Freshwater,24.3,19.70833333,,
473.25,Lentic Freshwater,24.24,19.71875,,
473.5,Lentic Freshwater,24.2,19.72916667,,
473.75,Lentic Freshwater,24.14,19.73958333,,
474,Lentic Freshwater,24.08,19.75,,
474.25,Lentic Freshwater,24.08,19.76041667,,
474.5,Lentic Freshwater,24.02,19.77083333,,
474.75,Lentic Freshwater,23.96,19.78125,,
475,Lentic Freshwater,23.92,19.79166667,,
475.25,Lentic Freshwater,23.88,19.80208333,,
475.5,Lentic Freshwater,23.86,19.8125,,
475.75,Lentic Freshwater,23.82,19.82291667,,
476,Lentic Freshwater,23.82,19.83333333,,
476.25,Lentic Freshwater,23.82,19.84375,,
476.5,Lentic Freshwater,23.84,19.85416667,,
476.75,Lentic Freshwater,23.84,19.86458333,,
477,Lentic Freshwater,23.84,19.875,,
477.25,Lentic Freshwater,23.82,19.88541667,,
477.5,Lentic Freshwater,23.88,19.89583333,,
477.75,Lentic Freshwater,23.9,19.90625,,
478,Lentic Freshwater,23.94,19.91666667,,
478.25,Lentic Freshwater,24.02,19.92708333,,
478.5,Lentic Freshwater,24.06,19.9375,,
478.75,Lentic Freshwater,24.14,19.94791667,,
479,Lentic Freshwater,24.2,19.95833333,,
479.25,Lentic Freshwater,24.3,19.96875,,
479.5,Lentic Freshwater,24.48,19.97916667,,
479.75,Lentic Freshwater,24.7,19.98958333,,
480,Lentic Freshwater,24.86,20,,
480.25,Lentic Freshwater,25.06,20.01041667,,
480.5,Lentic Freshwater,25.34,20.02083333,,
480.75,Lentic Freshwater,25.46,20.03125,,
481,Lentic Freshwater,25.64,20.04166667,,
481.25,Lentic Freshwater,25.74,20.05208333,,
481.5,Lentic Freshwater,25.86,20.0625,,
481.75,Lentic Freshwater,26.04,20.07291667,,
482,Lentic Freshwater,26.34,20.08333333,,
482.25,Lentic Freshwater,26.56,20.09375,,
482.5,Lentic Freshwater,26.72,20.10416667,,
482.75,Lentic Freshwater,26.98,20.11458333,,
483,Lentic Freshwater,27.12,20.125,,
483.25,Lentic Freshwater,27.32,20.13541667,,
483.5,Lentic Freshwater,27.42,20.14583333,,
483.75,Lentic Freshwater,27.56,20.15625,,
484,Lentic Freshwater,27.54,20.16666667,,
484.25,Lentic Freshwater,27.58,20.17708333,,
484.5,Lentic Freshwater,27.58,20.1875,,
484.75,Lentic Freshwater,27.72,20.19791667,,
485,Lentic Freshwater,27.72,20.20833333,,
485.25,Lentic Freshwater,27.88,20.21875,,
485.5,Lentic Freshwater,27.9,20.22916667,,
485.75,Lentic Freshwater,27.9,20.23958333,,
486,Lentic Freshwater,27.92,20.25,,
486.25,Lentic Freshwater,27.96,20.26041667,,
486.5,Lentic Freshwater,27.96,20.27083333,,
486.75,Lentic Freshwater,27.92,20.28125,,
487,Lentic Freshwater,27.84,20.29166667,,
487.25,Lentic Freshwater,27.8,20.30208333,,
487.5,Lentic Freshwater,27.74,20.3125,,
487.75,Lentic Freshwater,27.64,20.32291667,,
488,Lentic Freshwater,27.56,20.33333333,,
488.25,Lentic Freshwater,27.44,20.34375,,
488.5,Lentic Freshwater,27.28,20.35416667,,
488.75,Lentic Freshwater,27.16,20.36458333,,
489,Lentic Freshwater,27.08,20.375,,
489.25,Lentic Freshwater,26.96,20.38541667,,
489.5,Lentic Freshwater,26.84,20.39583333,,
489.75,Lentic Freshwater,26.72,20.40625,,
490,Lentic Freshwater,26.64,20.41666667,,
490.25,Lentic Freshwater,26.54,20.42708333,,
490.5,Lentic Freshwater,26.44,20.4375,,
490.75,Lentic Freshwater,26.34,20.44791667,,
491,Lentic Freshwater,26.24,20.45833333,,
491.25,Lentic Freshwater,26.14,20.46875,,
491.5,Lentic Freshwater,26.06,20.47916667,,
491.75,Lentic Freshwater,25.98,20.48958333,,
492,Lentic Freshwater,25.88,20.5,,
492.25,Lentic Freshwater,25.82,20.51041667,,
492.5,Lentic Freshwater,25.7,20.52083333,,
492.75,Lentic Freshwater,25.64,20.53125,,
493,Lentic Freshwater,25.54,20.54166667,,
493.25,Lentic Freshwater,25.46,20.55208333,,
493.5,Lentic Freshwater,25.36,20.5625,,
493.75,Lentic Freshwater,25.32,20.57291667,,
494,Lentic Freshwater,25.26,20.58333333,,
494.25,Lentic Freshwater,25.18,20.59375,,
494.5,Lentic Freshwater,25.1,20.60416667,,
494.75,Lentic Freshwater,25.02,20.61458333,,
495,Lentic Freshwater,24.96,20.625,,
495.25,Lentic Freshwater,24.9,20.63541667,,
495.5,Lentic Freshwater,24.8,20.64583333,,
495.75,Lentic Freshwater,24.72,20.65625,,
496,Lentic Freshwater,24.68,20.66666667,,
496.25,Lentic Freshwater,24.62,20.67708333,,
496.5,Lentic Freshwater,24.56,20.6875,,
496.75,Lentic Freshwater,24.5,20.69791667,,
497,Lentic Freshwater,24.42,20.70833333,,
497.25,Lentic Freshwater,24.42,20.71875,,
497.5,Lentic Freshwater,24.36,20.72916667,,
497.75,Lentic Freshwater,24.36,20.73958333,,
498,Lentic Freshwater,24.34,20.75,,
498.25,Lentic Freshwater,24.3,20.76041667,,
498.5,Lentic Freshwater,24.26,20.77083333,,
498.75,Lentic Freshwater,24.26,20.78125,,
499,Lentic Freshwater,24.22,20.79166667,,
499.25,Lentic Freshwater,24.2,20.80208333,,
499.5,Lentic Freshwater,24.18,20.8125,,
499.75,Lentic Freshwater,24.16,20.82291667,,
500,Lentic Freshwater,24.14,20.83333333,,
500.25,Lentic Freshwater,24.16,20.84375,,
500.5,Lentic Freshwater,24.16,20.85416667,,
500.75,Lentic Freshwater,24.18,20.86458333,,
501,Lentic Freshwater,24.22,20.875,,
501.25,Lentic Freshwater,24.26,20.88541667,,
501.5,Lentic Freshwater,24.24,20.89583333,,
501.75,Lentic Freshwater,24.26,20.90625,,
502,Lentic Freshwater,24.32,20.91666667,,
502.25,Lentic Freshwater,24.38,20.92708333,,
502.5,Lentic Freshwater,24.48,20.9375,,
502.75,Lentic Freshwater,24.58,20.94791667,,
503,Lentic Freshwater,24.72,20.95833333,,
503.25,Lentic Freshwater,24.82,20.96875,,
503.5,Lentic Freshwater,24.98,20.97916667,,
503.75,Lentic Freshwater,25.02,20.98958333,,
504,Lentic Freshwater,25.16,21,,
